step,micro_step,loss
168,670,0.006067033391445875
169,674,0.6734557151794434
170,678,0.008241803385317326
171,682,0.02947504073381424
172,686,0.00722846481949091
173,690,0.3061797022819519
174,694,0.04240627586841583
175,698,0.0789085179567337
176,702,0.07299760729074478
177,706,0.0944632962346077
178,710,0.0734533816576004
179,714,0.11314110457897186
180,718,0.10855446755886078
181,722,0.008826058357954025
182,726,0.37787064909935
183,730,0.36743462085723877
184,734,0.010044416412711143
185,738,0.18332895636558533
186,742,0.12026181071996689
187,746,0.08368592709302902
188,750,0.11844271421432495
189,754,0.17863227427005768
190,758,0.6731328964233398
191,762,0.3634924292564392
192,766,0.3187065124511719
193,770,0.09201498329639435
194,774,0.17607995867729187
195,778,0.12199822068214417
196,782,0.012826829217374325
197,786,0.26990485191345215
198,790,0.7515601515769958
199,794,0.019832532852888107
200,798,0.38050177693367004
201,802,0.006754805333912373
202,806,0.2112119495868683
203,810,0.3119211792945862
204,814,0.1051180362701416
205,818,0.4842427968978882
206,822,0.06232993304729462
207,826,0.5991286039352417
208,830,0.006603257730603218
209,834,0.011344198137521744
210,838,0.019105304032564163
211,842,0.004715617746114731
212,846,0.22216302156448364
213,850,0.08067840337753296
214,854,0.25033262372016907
215,858,0.5270912051200867
216,862,0.010672813281416893
217,866,0.09671768546104431
218,870,0.32753127813339233
219,874,0.06860467791557312
220,878,0.009169170632958412
221,882,0.3573143482208252
222,886,0.04656676575541496
223,890,0.22875893115997314
224,894,0.36817365884780884
225,898,0.012300880625844002
226,902,0.08744440227746964
227,906,0.4490262269973755
228,910,0.3899996280670166
229,914,0.10590210556983948
230,918,0.42411482334136963
231,922,0.34788933396339417
232,926,0.159772127866745
233,930,0.1145147755742073
234,934,0.20765790343284607
235,938,0.12858468294143677
236,942,0.08680173009634018
237,946,0.04469586908817291
238,950,0.4729718565940857
239,954,0.36111682653427124
240,958,0.016202755272388458
241,962,0.03939562290906906
242,966,0.6880605220794678
243,970,0.14989273250102997
244,974,0.121570885181427
245,978,0.09850519150495529
246,982,0.05129805952310562
247,986,0.059157922863960266
248,990,0.05648711696267128
249,994,0.005063050426542759
250,998,0.25604143738746643
251,1002,0.11670587956905365
252,1006,0.056732237339019775
253,1010,0.006632957607507706
254,1014,0.14312925934791565
255,1018,0.13678503036499023
256,1022,0.09724938869476318
257,1026,0.047595493495464325
258,1030,0.0046477289870381355
259,1034,0.15082135796546936
260,1038,0.2909117341041565
261,1042,0.07541623711585999
262,1046,0.05124330148100853
263,1050,0.009799781255424023
264,1054,0.06618036329746246
265,1058,0.10908482223749161
266,1062,0.00459674745798111
267,1066,0.32670819759368896
268,1070,0.013932463712990284
269,1074,0.05073154345154762
270,1078,0.18583804368972778
271,1082,0.004419269505888224
272,1086,0.2511047124862671
273,1090,0.4828265905380249
274,1094,0.004667023196816444
275,1098,0.562459409236908
276,1102,0.021485842764377594
277,1106,0.07376464456319809
278,1110,0.01289408840239048
279,1114,0.32717597484588623
280,1118,0.2716374397277832
281,1122,0.03107261285185814
282,1126,0.7967129945755005
283,1130,0.30939194560050964
284,1134,0.024501778185367584
285,1138,0.34621599316596985
286,1142,0.12615805864334106
287,1146,0.10511641204357147
288,1150,0.45086967945098877
289,1154,0.5431392788887024
290,1158,0.039468228816986084
291,1162,0.034676581621170044
292,1166,0.23822839558124542
293,1170,0.1305886209011078
294,1174,0.07795088738203049
295,1178,0.0027622603811323643
296,1182,0.13288366794586182
297,1186,0.15610583126544952
298,1190,0.006709367968142033
299,1194,0.2140701413154602
300,1198,0.36394137144088745
301,1202,0.6252654790878296
302,1206,0.3459851145744324
303,1210,0.4072631895542145
304,1214,0.17050161957740784
305,1218,0.3292437195777893
306,1222,0.656509280204773
307,1226,0.09041783213615417
308,1230,0.4107631742954254
309,1234,0.08286967873573303
310,1238,0.09313126653432846
311,1242,0.03638263791799545
312,1246,0.0625365749001503
313,1250,0.7191828489303589
314,1254,0.012509506195783615
315,1258,0.17972838878631592
316,1262,0.03995480015873909
317,1266,0.1690235137939453
318,1270,0.01205495372414589
319,1274,0.36005187034606934
320,1278,0.5502336621284485
321,1282,0.1003483384847641
322,1286,0.5553604364395142
323,1290,0.019948724657297134
324,1294,0.005761997774243355
325,1298,0.016316549852490425
326,1302,0.008830450475215912
327,1306,0.09921105206012726
328,1310,0.02824225462973118
329,1314,0.14567695558071136
330,1318,0.4133870601654053
331,1322,0.300434410572052
332,1326,0.038348324596881866
333,1330,0.5571515560150146
334,1334,0.018330952152609825
335,1338,0.014476945623755455
336,1342,0.11228419840335846
337,1346,0.035134367644786835
338,1350,0.3781837821006775
339,1354,0.16841250658035278
340,1358,0.04584011808037758
341,1362,0.11187151074409485
342,1366,0.16602769494056702
343,1370,0.11415573954582214
344,1374,0.06085842102766037
345,1378,0.050889596343040466
346,1382,0.07881207019090652
347,1386,0.017588995397090912
348,1390,0.11045312881469727
349,1394,0.2718794047832489
350,1398,0.018438247963786125
351,1402,0.05724136903882027
352,1406,0.05224863812327385
353,1410,0.2625617980957031
354,1414,0.033008575439453125
355,1418,0.013239230029284954
356,1422,0.46042537689208984
357,1426,0.14859022200107574
358,1430,0.02047133632004261
359,1434,0.43862447142601013
360,1438,0.15472176671028137
361,1442,0.03187337517738342
362,1446,0.01038155797868967
363,1450,0.007531843148171902
364,1454,0.09119157493114471
365,1458,0.024243220686912537
366,1462,0.08846750110387802
367,1466,0.045113079249858856
368,1470,0.01403222605586052
369,1474,0.37341344356536865
370,1478,0.18725445866584778
371,1482,0.025299664586782455
372,1486,0.050762541592121124
373,1490,0.003701817477121949
374,1494,0.06165213882923126
375,1498,0.0494239516556263
376,1502,0.07947035133838654
377,1506,0.1265733242034912
378,1510,0.19862228631973267
379,1514,0.00612044520676136
380,1518,0.24539312720298767
381,1522,0.10143180191516876
382,1526,0.32449817657470703
383,1530,0.08234801143407822
384,1534,0.232496976852417
385,1538,0.0031489436514675617
386,1542,0.302772581577301
387,1546,0.013992633670568466
388,1550,0.0039823721162974834
389,1554,0.15448202192783356
390,1558,0.1803649365901947
391,1562,0.002939085476100445
392,1566,0.10867366939783096
393,1570,0.1907048523426056
394,1574,0.009271903894841671
395,1578,0.1173672080039978
396,1582,0.009747205302119255
397,1586,0.09094318747520447
398,1590,0.24730651080608368
399,1594,0.015494290739297867
400,1598,0.010550695471465588
401,1602,0.027974236756563187
402,1606,0.044662147760391235
403,1610,0.147963285446167
404,1614,0.12862130999565125
405,1618,0.454960435628891
406,1622,0.35092151165008545
407,1626,0.6332820653915405
408,1630,0.003926549572497606
409,1634,0.30909666419029236
410,1638,0.004220201633870602
411,1642,0.003072510939091444
412,1646,0.13012979924678802
413,1650,0.05891503393650055
414,1654,0.20671674609184265
415,1658,0.4798150658607483
416,1662,0.07746951282024384
417,1666,0.076443150639534
418,1670,0.3555506765842438
419,1674,0.48853039741516113
420,1678,0.017497390508651733
421,1682,0.009448833763599396
422,1686,0.061554186046123505
423,1690,0.023440172895789146
424,1694,0.013000184670090675
425,1698,0.0034115477465093136
426,1702,0.1315777599811554
427,1706,0.014830367639660835
428,1710,0.22666947543621063
429,1714,0.030298709869384766
430,1718,0.7737738490104675
431,1722,0.08970750868320465
432,1726,0.016700901091098785
433,1730,0.006567075848579407
434,1734,0.26867151260375977
435,1738,0.4197431802749634
436,1742,0.015803517773747444
437,1746,0.0994282066822052
438,1750,0.35674118995666504
439,1754,0.29236963391304016
440,1758,0.05625861510634422
441,1762,0.022241927683353424
442,1766,0.4656847417354584
443,1770,0.016437452286481857
444,1774,0.3568252623081207
445,1778,0.2687563896179199
446,1782,0.18326397240161896
447,1786,0.017370814457535744
448,1790,0.5167208313941956
449,1794,0.1452937126159668
450,1798,0.032750364392995834
451,1802,0.05849768593907356
452,1806,0.07353072613477707
453,1810,0.4309810400009155
454,1814,0.05694428086280823
455,1818,0.01697811484336853
456,1822,0.03501717746257782
457,1826,0.0033715299796313047
458,1830,0.24190345406532288
459,1834,0.055794935673475266
460,1838,0.21129362285137177
461,1842,0.00862356647849083
462,1846,0.0029536550864577293
463,1850,0.2288409322500229
464,1854,0.030325250700116158
465,1858,0.4203759431838989
466,1862,0.12394500523805618
467,1866,0.20918585360050201
468,1870,0.1558225154876709
469,1874,0.04881543666124344
470,1878,0.08306625485420227
471,1882,0.1663939505815506
472,1886,0.01468752883374691
473,1890,0.023611947894096375
474,1894,0.48570021986961365
475,1898,0.027403103187680244
476,1902,0.026694942265748978
477,1906,0.014791952446103096
478,1910,0.007907046005129814
479,1914,0.25145456194877625
480,1918,0.15451519191265106
481,1922,0.11156848073005676
482,1926,0.004052216187119484
483,1930,0.5218366384506226
484,1934,0.07726302742958069
485,1938,0.053595468401908875
486,1942,0.028716275468468666
487,1946,0.3413810431957245
488,1950,0.03401157632470131
489,1954,0.47053372859954834
490,1958,0.01110138650983572
491,1962,0.46847620606422424
492,1966,0.06127680465579033
493,1970,0.4719850420951843
494,1974,0.005391799379140139
495,1978,0.006147264968603849
496,1982,0.29300522804260254
497,1986,0.010386625304818153
498,1990,0.6103119850158691
499,1994,0.026463760063052177
500,1998,0.024611376225948334
501,2002,0.02597055584192276
502,2006,0.008634338155388832
503,2010,0.12933485209941864
504,2014,0.3011784851551056
505,2018,0.07312485575675964
506,2022,0.009940022602677345
507,2026,0.263955682516098
508,2030,0.43072617053985596
509,2034,0.05357931926846504
510,2038,0.15374255180358887
511,2042,0.2523640990257263
512,2046,0.31395024061203003
513,2050,0.32684868574142456
514,2054,0.222249373793602
515,2058,0.07853544503450394
516,2062,0.148152694106102
517,2066,0.02650366723537445
518,2070,0.29103437066078186
519,2074,0.13492757081985474
520,2078,0.3608618974685669
521,2082,0.43195441365242004
522,2086,0.009387720376253128
523,2090,0.10558340698480606
524,2094,0.003119243308901787
525,2098,0.11567874252796173
526,2102,0.452393501996994
527,2106,0.2522408366203308
528,2110,0.009714175015687943
529,2114,0.22771836817264557
530,2118,0.4925161600112915
531,2122,0.03222353756427765
532,2126,0.011806190013885498
533,2130,0.4003313183784485
534,2134,0.052792251110076904
535,2138,0.052008502185344696
536,2142,0.34744060039520264
537,2146,0.18594539165496826
538,2150,0.01243241410702467
539,2154,0.14580118656158447
540,2158,0.004362788982689381
541,2162,0.36414405703544617
542,2166,0.14621490240097046
543,2170,0.32578209042549133
544,2174,0.053443461656570435
545,2178,0.18455573916435242
546,2182,0.08734902739524841
547,2186,0.4617583751678467
548,2190,0.2522844970226288
549,2194,0.19549648463726044
550,2198,0.12406694889068604
551,2202,0.003907543607056141
552,2206,0.1621665209531784
553,2210,0.009629573673009872
554,2214,0.3740503191947937
555,2218,0.3765821158885956
556,2222,0.011650274507701397
557,2226,0.00560730928555131
558,2230,0.032123319804668427
559,2234,0.25730496644973755
560,2238,0.010317178443074226
561,2242,0.20170536637306213
562,2246,0.3468921184539795
563,2250,0.1855303943157196
564,2254,0.0771491751074791
565,2258,0.15241898596286774
566,2262,0.008235767483711243
567,2266,0.0801076591014862
568,2270,0.043698448687791824
569,2274,0.6473187208175659
570,2278,0.47475212812423706
571,2282,0.0034322780556976795
572,2286,0.109514981508255
573,2290,0.03834336996078491
574,2294,0.008827313780784607
575,2298,0.011070311069488525
576,2302,0.029089324176311493
577,2306,0.01099082175642252
578,2310,0.06102028116583824
579,2314,0.12574204802513123
580,2318,0.014077316038310528
581,2322,0.4587932229042053
582,2326,0.37285035848617554
583,2330,0.551718533039093
584,2334,0.08574704080820084
585,2338,0.006700771860778332
586,2342,0.08569218218326569
587,2346,0.18640831112861633
588,2350,0.14981161057949066
589,2354,0.553240180015564
590,2358,0.7826451063156128
591,2362,0.5638084411621094
592,2366,0.004291926510632038
593,2370,0.5558663606643677
594,2374,0.053293220698833466
595,2378,0.008280685171484947
596,2382,0.1681426614522934
597,2386,0.026314752176404
598,2390,0.10306040942668915
599,2394,0.429120272397995
600,2398,0.10384317487478256
601,2402,0.06034059822559357
602,2406,0.016858402639627457
603,2410,0.3633127808570862
604,2414,0.2406921684741974
605,2418,0.3791896402835846
606,2422,0.017782418057322502
607,2426,0.09472356736660004
608,2430,0.1115642637014389
609,2434,0.216310515999794
610,2438,0.16542649269104004
611,2442,0.25115129351615906
612,2446,0.025262432172894478
613,2450,0.15044043958187103
614,2454,0.13000118732452393
615,2458,0.014072183519601822
616,2462,0.007357780821621418
617,2466,0.19867298007011414
618,2470,0.22156047821044922
619,2474,0.10639321804046631
620,2478,0.22424077987670898
621,2482,0.29642245173454285
622,2486,0.00704859709367156
623,2490,0.031860072165727615
624,2494,0.13346832990646362
625,2498,0.08473474532365799
626,2502,0.08663691580295563
627,2506,0.3397945761680603
628,2510,0.018902163952589035
629,2514,0.020161222666502
630,2518,0.02242094837129116
631,2522,0.12938371300697327
632,2526,0.002665000967681408
633,2530,0.26465126872062683
634,2534,0.0827825665473938
635,2538,0.05346188321709633
636,2542,0.24832558631896973
637,2546,0.004090270958840847
638,2550,0.17741182446479797
639,2554,0.05446021631360054
640,2558,0.06784307956695557
641,2562,0.04592922329902649
642,2566,0.24048271775245667
643,2570,0.0204879492521286
644,2574,0.04378805309534073
645,2578,0.09124298393726349
646,2582,0.09928509593009949
647,2586,0.1252763271331787
648,2590,0.21382443606853485
649,2594,0.07587637007236481
650,2598,0.02090933360159397
651,2602,0.07510498911142349
652,2606,0.5986831188201904
653,2610,0.14838248491287231
654,2614,0.04688573628664017
655,2618,0.013052494265139103
656,2622,0.2252373993396759
657,2626,0.11756622046232224
658,2630,0.4035778045654297
659,2634,0.0651259571313858
660,2638,0.01816496253013611
661,2642,0.03265541419386864
662,2646,0.5600930452346802
663,2650,0.010316438041627407
664,2654,0.0030098864808678627
665,2658,0.01511793676763773
666,2662,0.3430408835411072
667,2666,0.030824916437268257
668,2670,0.029638294130563736
669,2674,0.1726226806640625
670,2678,0.08905823528766632
671,2682,0.37397176027297974
672,2686,0.010416444391012192
673,2690,0.020719926804304123
674,2694,0.14974243938922882
675,2698,0.2309994399547577
676,2702,0.008957382291555405
677,2706,0.016815826296806335
678,2710,0.25237488746643066
679,2714,0.11417505890130997
680,2718,0.19264985620975494
681,2722,0.02420949563384056
682,2726,0.11886903643608093
683,2730,0.23067259788513184
684,2734,0.012747876346111298
685,2738,0.019522417336702347
686,2742,0.0031648539006710052
687,2746,0.4029002785682678
688,2750,0.8353937864303589
689,2754,0.003017850685864687
690,2758,0.007063751108944416
691,2762,0.2689046263694763
692,2766,0.4854497015476227
693,2770,0.022950008511543274
694,2774,0.2916262149810791
695,2778,0.004440675489604473
696,2782,0.012295021675527096
697,2786,0.005642380099743605
698,2790,0.5630549192428589
699,2794,0.13568145036697388
700,2798,0.11748883128166199
701,2802,0.18301795423030853
702,2806,0.0028632991015911102
703,2810,0.12861093878746033
704,2814,0.01750805228948593
705,2818,0.0216820128262043
706,2822,0.09464836120605469
707,2826,0.01010623387992382
708,2830,0.09757980704307556
709,2834,0.42724308371543884
710,2838,0.0525941476225853
711,2842,0.6157589554786682
712,2846,0.029042154550552368
713,2850,0.39691004157066345
714,2854,0.7884985208511353
715,2858,0.2832421064376831
716,2862,0.009610464796423912
717,2866,0.00486159510910511
718,2870,0.4160769581794739
719,2874,0.028668513521552086
720,2878,0.00943104550242424
721,2882,0.13353700935840607
722,2886,0.018072418868541718
723,2890,0.48266100883483887
724,2894,0.3625974953174591
725,2898,0.03121701069176197
726,2902,0.0030669327825307846
727,2906,0.033701829612255096
728,2910,0.034228697419166565
729,2914,0.0277590099722147
730,2918,0.006283523049205542
731,2922,0.07703618705272675
732,2926,0.008933836594223976
733,2930,0.0041970144957304
734,2934,0.015140820294618607
735,2938,0.026891618967056274
736,2942,0.38305938243865967
737,2946,0.029787059873342514
738,2950,0.258817583322525
739,2954,0.12255397439002991
740,2958,0.4460603594779968
741,2962,0.5183646082878113
742,2966,0.01371031254529953
743,2970,0.05831465125083923
744,2974,0.22209611535072327
745,2978,0.27185118198394775
746,2982,0.3098137378692627
747,2986,0.07584556937217712
748,2990,0.2947942316532135
749,2994,0.05506865680217743
750,2998,0.004128090105950832
751,3002,0.4012187123298645
752,3006,0.24177679419517517
753,3010,0.8691167235374451
754,3014,0.003494475968182087
755,3018,0.07846002280712128
756,3022,0.0997660905122757
757,3026,0.10431479662656784
758,3030,0.0836988016963005
759,3034,0.008042378351092339
760,3038,0.05038972198963165
761,3042,0.6605416536331177
762,3046,0.006135681178420782
763,3050,0.005506640765815973
764,3054,0.16026365756988525
765,3058,0.6056455373764038
766,3062,0.007298214826732874
767,3066,0.01814022660255432
768,3070,0.010733669623732567
769,3074,0.00542848277837038
770,3078,0.4286394417285919
771,3082,0.009849808178842068
772,3086,0.0037611452862620354
773,3090,0.009865987114608288
774,3094,0.4426176846027374
775,3098,0.0635758638381958
776,3102,0.10633623600006104
777,3106,0.3408806025981903
778,3110,0.09945839643478394
779,3114,0.07310386002063751
780,3118,0.3637273609638214
781,3122,0.0960991159081459
782,3126,0.02955777198076248
783,3130,0.24120905995368958
784,3134,0.12286363542079926
785,3138,0.08157826960086823
786,3142,0.011319239623844624
787,3146,0.014447159133851528
788,3150,0.003809736343100667
789,3154,0.3706805109977722
790,3158,0.17829570174217224
791,3162,0.5450103878974915
792,3166,0.23635517060756683
793,3170,0.17950710654258728
794,3174,0.05134083330631256
795,3178,0.09520383179187775
796,3182,0.03432794660329819
797,3186,0.0074940514750778675
798,3190,0.08603877574205399
799,3194,0.22073885798454285
800,3198,0.032233286648988724
801,3202,0.673166036605835
802,3206,0.37712323665618896
803,3210,0.01095828227698803
804,3214,0.3469426929950714
805,3218,0.01993289589881897
806,3222,0.1680859625339508
807,3226,0.0028398893773555756
808,3230,0.11571630835533142
809,3234,0.014015790075063705
810,3238,0.01617811992764473
811,3242,0.008604360744357109
812,3246,0.03680349141359329
813,3250,0.054055362939834595
814,3254,0.5614265203475952
815,3258,0.9140677452087402
816,3262,0.2710402011871338
817,3266,0.009463541209697723
818,3270,0.17230962216854095
819,3274,0.08271483331918716
820,3278,0.08356055617332458
821,3282,0.03944884240627289
822,3286,0.056643445044755936
823,3290,0.06311158835887909
824,3294,0.17887768149375916
825,3298,0.17988955974578857
826,3302,0.06205962598323822
827,3306,0.07475321739912033
828,3310,0.07821561396121979
829,3314,0.44418853521347046
830,3318,0.047428667545318604
831,3322,0.048626307398080826
832,3326,0.13291099667549133
833,3330,0.02973984181880951
834,3334,0.3834391236305237
835,3338,0.03416500240564346
836,3342,0.016564026474952698
837,3346,0.3417512774467468
838,3350,0.009047292172908783
839,3354,0.21688632667064667
840,3358,0.21914789080619812
841,3362,0.009973717853426933
842,3366,0.004011222161352634
843,3370,0.24274054169654846
844,3374,0.013638842850923538
845,3378,0.005046406760811806
846,3382,0.3168993592262268
847,3386,0.3645171523094177
848,3390,0.005723950453102589
849,3394,0.2740864157676697
850,3398,0.01589081436395645
851,3402,0.37323054671287537
852,3406,0.4636572301387787
853,3410,0.037819817662239075
854,3414,0.09685905277729034
855,3418,0.04776836931705475
856,3422,0.18885034322738647
857,3426,0.027913589030504227
858,3430,0.05875752121210098
859,3434,0.2781491279602051
860,3438,0.211955726146698
861,3442,0.004919574595987797
862,3446,0.37440842390060425
863,3450,0.22870129346847534
864,3454,0.07101930677890778
865,3458,0.28902703523635864
866,3462,0.04457008093595505
867,3466,0.005921175703406334
868,3470,0.13421951234340668
869,3474,0.4697134494781494
870,3478,0.03939232975244522
871,3482,0.06381326913833618
872,3486,0.04465491324663162
873,3490,0.2407127022743225
874,3494,0.2976973354816437
875,3498,0.005110594443976879
876,3502,0.05720771104097366
877,3506,0.018010320141911507
878,3510,0.07768739014863968
879,3514,0.0612383708357811
880,3518,0.014483445324003696
881,3522,0.022233538329601288
882,3526,0.19875741004943848
883,3530,0.18323160707950592
884,3534,0.07368364930152893
885,3538,0.010498986579477787
886,3542,0.018051177263259888
887,3546,0.5826581716537476
888,3550,0.04316570982336998
889,3554,0.003169231815263629
890,3558,0.037503574043512344
891,3562,0.006414464209228754
892,3566,0.011799903586506844
893,3570,0.20773132145404816
894,3574,0.3263055384159088
895,3578,0.1259489208459854
896,3582,0.22921785712242126
897,3586,0.06703204661607742
898,3590,0.029568873345851898
899,3594,0.5547175407409668
900,3598,0.5456702709197998
901,3602,0.23634806275367737
902,3606,0.04190406948328018
903,3610,0.25066497921943665
904,3614,0.13356447219848633
905,3618,0.16920322179794312
906,3622,0.2986235022544861
907,3626,0.10392894595861435
908,3630,0.09030003845691681
909,3634,0.03411293029785156
910,3638,0.09360605478286743
911,3642,0.02389470860362053
912,3646,0.031073275953531265
913,3650,0.06774577498435974
914,3654,0.003967467695474625
915,3658,0.02230709418654442
916,3662,0.006420084275305271
917,3666,0.010066010057926178
918,3670,0.2338065207004547
919,3674,0.3429989814758301
920,3678,0.048806481063365936
921,3682,0.017552193254232407
922,3686,0.2526179552078247
923,3690,0.1301385760307312
924,3694,0.02900351583957672
925,3698,0.1719847470521927
926,3702,0.18606187403202057
927,3706,0.039070967584848404
928,3710,0.44310319423675537
929,3714,0.1603052318096161
930,3718,0.10403545200824738
931,3722,0.6644481420516968
932,3726,0.02693086490035057
933,3730,0.033638812601566315
934,3734,0.0718701183795929
935,3738,0.008701283484697342
936,3742,0.07909384369850159
937,3746,0.3010253608226776
938,3750,0.48034149408340454
939,3754,0.30621951818466187
940,3758,0.5862056016921997
941,3762,0.013811295852065086
942,3766,0.09455021470785141
943,3770,0.44273847341537476
944,3774,0.08019646257162094
945,3778,0.01781206764280796
946,3782,0.6128503084182739
947,3786,0.03647719696164131
948,3790,0.35043302178382874
949,3794,0.015444272197782993
950,3798,0.010759864933788776
951,3802,0.008083446882665157
952,3806,0.5303493738174438
953,3810,0.2127835601568222
954,3814,0.20783327519893646
955,3818,0.5211853981018066
956,3822,0.03423288092017174
957,3826,0.008852051571011543
958,3830,0.06713041663169861
959,3834,0.031468749046325684
960,3838,0.30886310338974
961,3842,0.40426886081695557
962,3846,0.06631976366043091
963,3850,0.2539387345314026
964,3854,0.06730294227600098
965,3858,0.5617926716804504
966,3862,0.47524765133857727
967,3866,0.21340814232826233
968,3870,0.018925677984952927
969,3874,0.04343786463141441
970,3878,0.02125273272395134
971,3882,0.004601666703820229
972,3886,0.1228976771235466
973,3890,0.413396418094635
974,3894,0.6694623827934265
975,3898,0.3469032645225525
976,3902,0.2196219563484192
977,3906,0.15566301345825195
978,3910,0.18679305911064148
979,3914,0.003614338580518961
980,3918,0.0032389587722718716
981,3922,0.004402229096740484
982,3926,0.011476952582597733
983,3930,0.004425498656928539
984,3934,0.6314860582351685
985,3938,0.0037174385506659746
986,3942,0.2389094978570938
987,3946,0.2698938548564911
988,3950,0.18822115659713745
989,3954,0.007541014812886715
990,3958,0.021310990676283836
991,3962,0.16939470171928406
992,3966,0.004372244700789452
993,3970,0.0265974048525095
994,3974,0.21837782859802246
995,3978,0.43257975578308105
996,3982,0.13539312779903412
997,3986,0.021473899483680725
998,3990,0.015266194008290768
999,3994,0.08461932092905045
1000,3998,0.23106271028518677
1001,4002,0.04763311892747879
1002,4006,0.26014578342437744
1003,4010,0.004845610354095697
1004,4014,0.0586598664522171
1005,4018,0.005997607484459877
1006,4022,0.008694645017385483
1007,4026,0.006111780181527138
1008,4030,0.1715359389781952
1009,4034,0.4120895266532898
1010,4038,0.006685309112071991
1011,4042,0.4249940514564514
1012,4046,0.008945070207118988
1013,4050,0.0838482528924942
1014,4054,0.0410052090883255
1015,4058,0.0033478550612926483
1016,4062,0.02967032417654991
