step,micro_step,loss,resumed_from_step
132,526,0.01712276041507721,0
133,530,0.038077592849731445,0
134,534,0.11501802504062653,0
135,538,0.018855148926377296,0
136,542,0.1635863184928894,0
137,546,0.10082392394542694,0
138,550,0.68593430519104,0
139,554,0.14269572496414185,0
140,558,0.12441524863243103,0
141,562,0.1770128607749939,0
142,566,0.005296692252159119,0
143,570,0.07007946074008942,0
144,574,0.01841435767710209,0
145,578,0.2010396420955658,0
146,582,0.18963295221328735,0
147,586,0.046283505856990814,0
148,590,0.37891483306884766,0
149,594,0.1097710132598877,0
150,598,0.02158282697200775,0
151,602,0.10251064598560333,0
152,606,0.141920804977417,0
153,610,0.35414546728134155,0
154,614,0.002866089344024658,0
155,618,0.00666815647855401,0
156,622,0.02206355705857277,0
157,626,0.39551663398742676,0
158,630,0.8743349313735962,0
159,634,0.2675555348396301,0
160,638,0.32901233434677124,0
161,642,0.43374407291412354,0
162,646,0.24157163500785828,0
163,650,0.13517099618911743,0
164,654,0.15397703647613525,0
165,658,0.0042866249568760395,0
166,662,0.05593777075409889,0
167,666,0.005761134438216686,0
168,670,0.2098245471715927,0
169,674,0.04495357722043991,0
170,678,0.004434048198163509,0
171,682,0.07689939439296722,0
172,686,0.011103227734565735,0
173,690,0.15039440989494324,0
174,694,0.08019353449344635,0
175,698,0.37372419238090515,0
176,702,0.069632887840271,0
177,706,0.01066664420068264,0
178,710,0.019078455865383148,0
179,714,0.14245116710662842,0
180,718,0.048189979046583176,0
181,722,0.804698646068573,0
182,726,0.3831377327442169,0
183,730,0.13922475278377533,0
184,734,0.17149481177330017,0
185,738,0.2783265709877014,0
186,742,0.5127738118171692,0
187,746,0.2191411703824997,0
188,750,0.02354862540960312,0
189,754,0.13637098670005798,0
190,758,0.16285008192062378,0
191,762,0.003092859871685505,0
192,766,0.4549574851989746,0
193,770,0.545261561870575,0
194,774,0.33031803369522095,0
195,778,0.0074033355340361595,0
196,782,0.012272151187062263,0
197,786,0.10466355085372925,0
198,790,0.2675829529762268,0
199,794,0.05707278475165367,0
200,798,0.08524738252162933,0
201,802,0.05955381691455841,0
202,806,0.2794082760810852,0
203,810,0.03073858469724655,0
204,814,0.11077731847763062,0
205,818,0.2283380627632141,0
206,822,0.020926475524902344,0
207,826,0.00796516239643097,0
208,830,0.4771422743797302,0
209,834,0.14114101231098175,0
210,838,0.10856020450592041,0
211,842,0.3239365816116333,0
212,846,0.18390536308288574,0
213,850,0.241696298122406,0
214,854,0.13372880220413208,0
215,858,0.029909148812294006,0
216,862,0.06062658131122589,0
217,866,0.7322423458099365,0
218,870,0.009798171930015087,0
219,874,0.22402209043502808,0
220,878,0.08556514978408813,0
221,882,0.11325518786907196,0
222,886,0.022733792662620544,0
223,890,0.006231551989912987,0
224,894,0.17493650317192078,0
225,898,0.005930336192250252,0
226,902,0.004817193374037743,0
227,906,0.40276840329170227,0
228,910,0.48352980613708496,0
229,914,0.13621942698955536,0
230,918,0.3646330237388611,0
231,922,0.014689536765217781,0
232,926,0.11433833837509155,0
233,930,0.5467413663864136,0
234,934,0.06806875020265579,0
235,938,0.0027983859181404114,0
236,942,0.02497997134923935,0
237,946,0.12940235435962677,0
238,950,0.006529316306114197,0
239,954,0.004359469749033451,0
240,958,0.00243102153763175,0
241,962,0.2841065227985382,0
242,966,0.006537389010190964,0
243,970,0.09191387891769409,0
244,974,0.21416276693344116,0
245,978,0.24695906043052673,0
246,982,0.0645548552274704,0
247,986,0.11392146348953247,0
248,990,0.05672816187143326,0
249,994,0.035771455615758896,0
250,998,0.36525940895080566,0
251,1002,0.11370430886745453,0
252,1006,0.16300325095653534,0
253,1010,0.005085991229861975,0
254,1014,0.03069959580898285,0
255,1018,0.038322821259498596,0
256,1022,0.06841287016868591,0
257,1026,0.7461235523223877,0
258,1030,0.21120747923851013,0
259,1034,0.05357164144515991,0
260,1038,0.07085661590099335,0
261,1042,0.3664126694202423,0
262,1046,0.09966441988945007,0
263,1050,0.23243628442287445,0
264,1054,0.0024368315935134888,0
265,1058,0.003268213476985693,0
266,1062,0.0032006779219955206,0
267,1066,0.022200794890522957,0
268,1070,0.02167903259396553,0
269,1074,0.02073991857469082,0
270,1078,0.25413748621940613,0
271,1082,0.0775710865855217,0
272,1086,0.10924234241247177,0
273,1090,0.19884201884269714,0
274,1094,0.00905433390289545,0
275,1098,0.35623329877853394,0
276,1102,0.1305592805147171,0
277,1106,0.04441995918750763,0
278,1110,0.2904626727104187,0
279,1114,0.022521711885929108,0
280,1118,0.06634251773357391,0
281,1122,0.06285472214221954,0
282,1126,0.8049176931381226,0
283,1130,0.026470502838492393,0
284,1134,0.011737355962395668,0
285,1138,0.20078669488430023,0
286,1142,0.11092770844697952,0
287,1146,0.17096056044101715,0
288,1150,0.10783340781927109,0
289,1154,0.005574421025812626,0
290,1158,0.005417763255536556,0
291,1162,0.4079444408416748,0
292,1166,0.06954211741685867,0
293,1170,0.04124026745557785,0
294,1174,0.07853320240974426,0
295,1178,0.022433210164308548,0
296,1182,0.04667873680591583,0
297,1186,0.626727283000946,0
298,1190,0.22041873633861542,0
299,1194,0.008473861031234264,0
300,1198,0.459224134683609,0
301,1202,0.09366771578788757,0
302,1206,0.2937045097351074,0
303,1210,0.016402417793869972,0
304,1214,0.03357824683189392,0
305,1218,0.25256702303886414,0
306,1222,0.0610433928668499,0
307,1226,0.018901877105236053,0
308,1230,0.026720266789197922,0
309,1234,0.028113525360822678,0
310,1238,0.028396986424922943,0
311,1242,0.13671284914016724,0
312,1246,0.2915831208229065,0
313,1250,0.04034516215324402,0
314,1254,0.15996675193309784,0
315,1258,0.14933063089847565,0
316,1262,0.00815242063254118,0
317,1266,0.007366590667515993,0
318,1270,0.29490628838539124,0
319,1274,0.0692315399646759,0
320,1278,0.04270420968532562,0
321,1282,0.03806950896978378,0
322,1286,0.09994842112064362,0
323,1290,0.00336539838463068,0
324,1294,0.4344254434108734,0
325,1298,0.04390990361571312,0
326,1302,0.027263127267360687,0
327,1306,0.10626961290836334,0
328,1310,0.011715181171894073,0
329,1314,0.208856999874115,0
330,1318,0.07175667583942413,0
331,1322,0.08755156397819519,0
332,1326,0.14777693152427673,0
333,1330,0.022684862837195396,0
334,1334,0.63234943151474,0
335,1338,0.12233734130859375,0
336,1342,0.11112188547849655,0
337,1346,0.33770179748535156,0
338,1350,0.19520115852355957,0
339,1354,0.17494729161262512,0
340,1358,0.08040902018547058,0
341,1362,0.2347135692834854,0
342,1366,0.08772018551826477,0
343,1370,0.10981389880180359,0
344,1374,0.18573513627052307,0
345,1378,0.10969474166631699,0
346,1382,0.06067533791065216,0
347,1386,0.029790464788675308,0
348,1390,0.2108447551727295,0
349,1394,0.1571424901485443,0
350,1398,0.6304705739021301,0
351,1402,0.14183712005615234,0
352,1406,0.027767278254032135,0
353,1410,0.029598616063594818,0
354,1414,0.0034505752846598625,0
355,1418,0.030915746465325356,0
356,1422,0.09091141074895859,0
357,1426,0.05563503876328468,0
358,1430,0.23813623189926147,0
359,1434,0.009802930057048798,0
360,1438,0.21532729268074036,0
361,1442,0.015623662620782852,0
362,1446,0.18358905613422394,0
363,1450,0.25718873739242554,0
364,1454,0.21085426211357117,0
365,1458,0.1212446391582489,0
366,1462,0.4717762768268585,0
367,1466,0.20385470986366272,0
368,1470,0.44295862317085266,0
369,1474,0.021834496408700943,0
370,1478,0.22382104396820068,0
371,1482,0.11409164220094681,0
372,1486,0.515332043170929,0
373,1490,0.029010489583015442,0
374,1494,0.018074100837111473,0
375,1498,0.016078168526291847,0
376,1502,0.05323537439107895,0
377,1506,0.8073485493659973,0
378,1510,0.017389662563800812,0
379,1514,0.052552126348018646,0
380,1518,0.0070989252999424934,0
381,1522,0.06160382926464081,0
382,1526,0.009612826630473137,0
383,1530,0.2667941451072693,0
384,1534,0.2786679267883301,0
385,1538,0.14020512998104095,0
386,1542,0.0044636595994234085,0
387,1546,0.0029454007744789124,0
388,1550,0.13208499550819397,0
389,1554,0.025380108505487442,0
390,1558,0.008951847441494465,0
391,1562,0.3397681713104248,0
392,1566,0.6911104917526245,0
393,1570,0.00469701923429966,0
394,1574,0.2090677171945572,0
395,1578,0.012426147237420082,0
396,1582,0.041103824973106384,0
397,1586,0.06992724537849426,0
398,1590,0.0033878383692353964,0
399,1594,0.0701657384634018,0
400,1598,0.07123665511608124,0
401,1602,0.14458352327346802,0
402,1606,0.15667816996574402,0
403,1610,0.05160560831427574,0
404,1614,0.07783709466457367,0
405,1618,0.01474606804549694,0
406,1622,0.1196562796831131,0
407,1626,0.05180954188108444,0
408,1630,0.0211702361702919,0
409,1634,0.02489190176129341,0
410,1638,0.03859744220972061,0
411,1642,0.04856053367257118,0
412,1646,0.18198736011981964,0
413,1650,0.13443270325660706,0
414,1654,0.04717496410012245,0
415,1658,0.11329345405101776,0
416,1662,0.11597654223442078,0
417,1666,0.04337557405233383,0
418,1670,0.08410892635583878,0
419,1674,0.06148568540811539,0
420,1678,0.28839486837387085,0
421,1682,0.01674511656165123,0
422,1686,0.008390333503484726,0
423,1690,0.15427935123443604,0
424,1694,0.09922511875629425,0
425,1698,0.04596251994371414,0
426,1702,0.002811098238453269,0
427,1706,0.004795940592885017,0
428,1710,0.612291693687439,0
429,1714,0.0029265442863106728,0
430,1718,0.0695851743221283,0
431,1722,0.0733676552772522,0
432,1726,0.49364638328552246,0
433,1730,0.051179803907871246,0
434,1734,0.06207100674510002,0
435,1738,0.23732739686965942,0
436,1742,0.07472124695777893,0
437,1746,0.3769729733467102,0
438,1750,0.00377173931337893,0
439,1754,0.02681739628314972,0
440,1758,0.06844237446784973,0
441,1762,0.10541559010744095,0
442,1766,0.016850387677550316,0
443,1770,0.10207392275333405,0
444,1774,0.2159963995218277,0
445,1778,0.07010045647621155,0
446,1782,0.019978992640972137,0
447,1786,0.1700374037027359,0
448,1790,0.44958293437957764,0
449,1794,0.45593854784965515,0
450,1798,0.06604503095149994,0
451,1802,0.34679192304611206,0
452,1806,0.1106187179684639,0
453,1810,0.05107344686985016,0
454,1814,0.19495180249214172,0
455,1818,0.35810327529907227,0
456,1822,0.1174514964222908,0
457,1826,0.020884118974208832,0
458,1830,0.003937334753572941,0
459,1834,0.03041016310453415,0
460,1838,0.13263238966464996,0
461,1842,0.07825379073619843,0
462,1846,0.09438862651586533,0
463,1850,0.008190706372261047,0
464,1854,0.03421280160546303,0
465,1858,0.16358353197574615,0
466,1862,0.08934761583805084,0
467,1866,0.033846430480480194,0
468,1870,0.15932193398475647,0
469,1874,0.07809973508119583,0
470,1878,0.03599950298666954,0
471,1882,0.1321425437927246,0
472,1886,0.6390949487686157,0
473,1890,0.6288227438926697,0
474,1894,0.04602200910449028,0
475,1898,0.008705359883606434,0
476,1902,0.08996111899614334,0
477,1906,0.23111996054649353,0
478,1910,0.4172757863998413,0
479,1914,0.12340911477804184,0
480,1918,0.0503447987139225,0
481,1922,0.005584827158600092,0
482,1926,0.24797628819942474,0
483,1930,0.35203757882118225,0
484,1934,0.12876981496810913,0
485,1938,0.024209579452872276,0
486,1942,0.004488467704504728,0
487,1946,0.08040168136358261,0
488,1950,0.06803317368030548,0
489,1954,0.24072696268558502,0
490,1958,0.2578340768814087,0
491,1962,0.04193173721432686,0
492,1966,0.15970806777477264,0
493,1970,0.21865805983543396,0
494,1974,0.003219049656763673,0
495,1978,0.020361026749014854,0
496,1982,0.015245193615555763,0
497,1986,0.47379976511001587,0
498,1990,0.2534971237182617,0
499,1994,0.2710980474948883,0
500,1998,0.05659613013267517,0
501,2002,0.13273905217647552,0
502,2006,0.5439944863319397,0
503,2010,0.18672074377536774,0
504,2014,0.03763635456562042,0
505,2018,0.003547701518982649,0
506,2022,0.3563390076160431,0
507,2026,0.45801860094070435,0
508,2030,0.2443900853395462,0
509,2034,0.03099200502038002,0
510,2038,0.14306260645389557,0
511,2042,0.006428367458283901,0
512,2046,0.08705878257751465,0
513,2050,0.2203165888786316,0
514,2054,0.06766979396343231,0
515,2058,0.013010857626795769,0
516,2062,0.209718719124794,0
517,2066,0.61798095703125,0
518,2070,0.5810544490814209,0
519,2074,0.05319323018193245,0
520,2078,0.3530915379524231,0
521,2082,0.11002466827630997,0
522,2086,0.028145503252744675,0
523,2090,0.008888063952326775,0
524,2094,0.007291445042937994,0
525,2098,0.011868912726640701,0
526,2102,0.28150469064712524,0
527,2106,0.5810855627059937,0
528,2110,0.16515585780143738,0
529,2114,0.07705433666706085,0
530,2118,0.037963010370731354,0
531,2122,0.06764131039381027,0
532,2126,0.41497325897216797,0
533,2130,0.07188466191291809,0
534,2134,0.1854219138622284,0
535,2138,0.6385787129402161,0
536,2142,0.02675313875079155,0
537,2146,0.26015546917915344,0
538,2150,0.1585361510515213,0
539,2154,0.03360489755868912,0
540,2158,0.12191182374954224,0
541,2162,0.42665040493011475,0
542,2166,0.08270781487226486,0
543,2170,0.4397750198841095,0
544,2174,0.223037451505661,0
545,2178,0.061703406274318695,0
546,2182,0.1670883595943451,0
547,2186,0.004638887941837311,0
548,2190,0.11632297188043594,0
549,2194,0.2786882221698761,0
550,2198,0.02136475220322609,0
551,2202,0.09844353795051575,0
552,2206,0.2815108597278595,0
553,2210,0.064209945499897,0
554,2214,0.026617154479026794,0
555,2218,0.012061523273587227,0
556,2222,0.33290332555770874,0
557,2226,0.04694443196058273,0
558,2230,0.15014153718948364,0
559,2234,0.005699295550584793,0
560,2238,0.06291168928146362,0
561,2242,0.3717144727706909,0
562,2246,0.14718791842460632,0
563,2250,0.5573081374168396,0
564,2254,0.009597638621926308,0
565,2258,0.0032164407894015312,0
566,2262,0.42628681659698486,0
567,2266,0.28198009729385376,0
568,2270,0.32176506519317627,0
569,2274,0.3318265676498413,0
570,2278,0.08741284906864166,0
571,2282,0.009028134867548943,0
572,2286,0.025084450840950012,0
573,2290,0.2391972541809082,0
574,2294,0.10284622013568878,0
575,2298,0.017953192815184593,0
576,2302,0.00537414476275444,0
577,2306,0.2751096189022064,0
578,2310,0.009344080463051796,0
579,2314,0.05316305160522461,0
580,2318,0.2254835069179535,0
581,2322,0.022757429629564285,0
582,2326,0.3117998242378235,0
583,2330,0.01785532757639885,0
584,2334,0.7257411479949951,0
585,2338,0.24210034310817719,0
586,2342,0.028946157544851303,0
587,2346,0.014951445162296295,0
588,2350,0.38343149423599243,0
589,2354,0.15971076488494873,0
590,2358,0.28646814823150635,0
591,2362,0.3835332989692688,0
592,2366,0.08992662280797958,0
593,2370,0.06891108304262161,0
594,2374,0.3275001049041748,0
595,2378,0.2900363504886627,0
596,2382,0.4390415847301483,0
597,2386,0.30589646100997925,0
598,2390,0.23087918758392334,0
599,2394,0.014607761986553669,0
600,2398,0.002502219285815954,0
601,2402,0.2359323501586914,0
602,2406,0.055011533200740814,0
603,2410,0.6545988917350769,0
604,2414,0.09899189323186874,0
605,2418,0.10075780749320984,0
606,2422,0.04970639944076538,0
607,2426,0.06713831424713135,0
608,2430,0.17667850852012634,0
609,2434,0.13365912437438965,0
610,2438,0.01690194010734558,0
611,2442,0.0484980084002018,0
612,2446,0.10195842385292053,0
613,2450,0.28655973076820374,0
614,2454,0.18190734088420868,0
615,2458,0.018769215792417526,0
616,2462,0.5709955096244812,0
617,2466,0.09515267610549927,0
618,2470,0.24187251925468445,0
619,2474,0.1431640386581421,0
620,2478,0.22063471376895905,0
621,2482,0.09757876396179199,0
622,2486,0.017505764961242676,0
623,2490,0.04455434903502464,0
624,2494,0.18663763999938965,0
625,2498,0.03306104242801666,0
626,2502,0.010838653892278671,0
627,2506,0.023191897198557854,0
628,2510,0.1498744785785675,0
629,2514,0.4564332664012909,0
630,2518,0.01102428324520588,0
631,2522,0.08658666908740997,0
632,2526,0.003088728990405798,0
633,2530,0.2143821120262146,0
634,2534,0.0182704608887434,0
635,2538,0.44852763414382935,0
636,2542,0.07775280624628067,0
637,2546,0.3841356635093689,0
638,2550,0.5004719495773315,0
639,2554,0.05998687446117401,0
640,2558,0.1636982411146164,0
641,2562,0.04007912427186966,0
642,2566,0.22292089462280273,0
643,2570,0.03408730775117874,0
644,2574,0.04958471283316612,0
645,2578,0.11372405290603638,0
646,2582,0.14425629377365112,0
647,2586,0.022627245634794235,0
648,2590,0.030042573809623718,0
649,2594,0.030598653480410576,0
650,2598,0.03198133781552315,0
651,2602,0.2748395502567291,0
652,2606,0.10673397779464722,0
653,2610,0.02350882813334465,0
654,2614,0.15188923478126526,0
655,2618,0.016418814659118652,0
656,2622,0.1273294985294342,0
657,2626,0.12497395277023315,0
658,2630,0.027616776525974274,0
659,2634,0.028413163498044014,0
660,2638,0.13562801480293274,0
661,2642,0.17416158318519592,0
662,2646,0.09560801833868027,0
663,2650,0.10262316465377808,0
664,2654,0.09056326746940613,0
665,2658,0.03597959131002426,0
666,2662,0.12371555715799332,0
667,2666,0.09171497821807861,0
668,2670,0.008911751210689545,0
669,2674,0.04454106092453003,0
670,2678,0.4237324595451355,0
671,2682,0.029741626232862473,0
672,2686,0.034573882818222046,0
673,2690,0.054648615419864655,0
674,2694,0.006204693578183651,0
675,2698,0.1803435981273651,0
676,2702,0.03864055871963501,0
677,2706,0.03604535758495331,0
678,2710,0.24962973594665527,0
679,2714,0.09714464098215103,0
680,2718,0.4960677921772003,0
681,2722,0.05495725944638252,0
682,2726,0.0037226155400276184,0
683,2730,0.2477709800004959,0
684,2734,0.07352754473686218,0
685,2738,0.011960393749177456,0
686,2742,0.010588015429675579,0
687,2746,0.03195333480834961,0
688,2750,0.16816160082817078,0
689,2754,0.12354416400194168,0
690,2758,0.021359626203775406,0
691,2762,0.31490659713745117,0
692,2766,0.04302356019616127,0
693,2770,0.07599162310361862,0
694,2774,0.35726338624954224,0
695,2778,0.08285899460315704,0
696,2782,0.21311688423156738,0
697,2786,0.23926788568496704,0
698,2790,0.39246800541877747,0
699,2794,0.17165258526802063,0
700,2798,0.0046079400926828384,0
701,2802,0.13603723049163818,0
702,2806,0.07694828510284424,0
703,2810,0.01033066213130951,0
704,2814,0.685737133026123,0
705,2818,0.054383646696805954,0
706,2822,0.055303093045949936,0
707,2826,0.015800202265381813,0
708,2830,0.02451082319021225,0
709,2834,0.018010558560490608,0
710,2838,0.17692042887210846,0
711,2842,0.36501264572143555,0
712,2846,0.007091496605426073,0
713,2850,0.18867060542106628,0
714,2854,0.12486428022384644,0
715,2858,0.07412037998437881,0
716,2862,0.0745292454957962,0
717,2866,0.1897159367799759,0
718,2870,0.0075008319690823555,0
719,2874,0.024677403271198273,0
720,2878,0.10902136564254761,0
721,2882,0.04938003420829773,0
722,2886,0.038773756474256516,0
723,2890,0.026358632370829582,0
724,2894,0.01444186456501484,0
725,2898,0.3184683322906494,0
726,2902,0.017421741038560867,0
727,2906,0.009792573750019073,0
728,2910,0.03480175510048866,0
729,2914,0.039768967777490616,0
730,2918,0.14244572818279266,0
731,2922,0.041044410318136215,0
732,2926,0.26211482286453247,0
733,2930,0.4357854425907135,0
734,2934,0.030661508440971375,0
735,2938,0.06472620368003845,0
736,2942,0.031667791306972504,0
737,2946,0.05392329394817352,0
738,2950,0.1924457550048828,0
739,2954,0.061307020485401154,0
740,2958,0.023504629731178284,0
741,2962,0.0029387359973043203,0
742,2966,0.09219099581241608,0
743,2970,0.0050768982619047165,0
744,2974,0.0684080570936203,0
745,2978,0.3280104994773865,0
746,2982,0.011533709242939949,0
747,2986,0.36704522371292114,0
748,2990,0.12798668444156647,0
749,2994,0.02054606005549431,0
750,2998,0.03389536961913109,0
751,3002,0.46012067794799805,0
752,3006,0.10499957203865051,0
753,3010,0.07863399386405945,0
754,3014,0.011975429952144623,0
755,3018,0.0320485420525074,0
756,3022,0.03744087368249893,0
757,3026,0.05293073132634163,0
758,3030,0.11073166131973267,0
759,3034,0.2671225070953369,0
760,3038,0.21537238359451294,0
761,3042,0.09476714581251144,0
762,3046,0.8583977222442627,0
763,3050,0.007087371312081814,0
764,3054,0.13734568655490875,0
765,3058,0.12859797477722168,0
766,3062,0.13430067896842957,0
767,3066,0.00824230071157217,0
768,3070,0.4962960481643677,0
769,3074,0.026517262682318687,0
770,3078,0.05665929242968559,0
771,3082,0.331477552652359,0
772,3086,0.16582758724689484,0
773,3090,0.2565602958202362,0
774,3094,0.08907712996006012,0
775,3098,0.015233918093144894,0
776,3102,0.18764467537403107,0
777,3106,0.021952103823423386,0
778,3110,0.5241974592208862,0
779,3114,0.050207436084747314,0
780,3118,0.004273536149412394,0
781,3122,0.1239335685968399,0
782,3126,0.7510470151901245,0
783,3130,0.3320368826389313,0
784,3134,0.03405463695526123,0
785,3138,0.33745384216308594,0
786,3142,0.007178446277976036,0
787,3146,0.08825180679559708,0
788,3150,0.06065540760755539,0
789,3154,0.03221537917852402,0
790,3158,0.372206449508667,0
791,3162,0.04397709667682648,0
792,3166,0.5503142476081848,0
793,3170,0.46514230966567993,0
794,3174,0.013395557180047035,0
795,3178,0.03196753188967705,0
796,3182,0.06264986842870712,0
797,3186,0.007050607353448868,0
798,3190,0.05294576287269592,0
799,3194,0.03848976269364357,0
800,3198,0.020223606377840042,0
801,3202,0.15691062808036804,0
802,3206,0.92338627576828,0
803,3210,0.36659151315689087,0
804,3214,0.030788252130150795,0
805,3218,0.011422840878367424,0
806,3222,0.034882813692092896,0
807,3226,0.5498633980751038,0
808,3230,0.05173325911164284,0
809,3234,0.2794162631034851,0
810,3238,0.3914451599121094,0
811,3242,0.2997691035270691,0
812,3246,0.24696084856987,0
813,3250,0.07074764370918274,0
814,3254,0.44433557987213135,0
815,3258,0.00298402551561594,0
816,3262,0.0027055039536207914,0
817,3266,0.004697003867477179,0
818,3270,0.4839244484901428,0
819,3274,0.003450041636824608,0
820,3278,0.2238345444202423,0
821,3282,0.026281338185071945,0
822,3286,0.2746683657169342,0
823,3290,0.058067720383405685,0
824,3294,0.02026469260454178,0
825,3298,0.00981691014021635,0
826,3302,0.12540149688720703,0
827,3306,0.24487997591495514,0
828,3310,0.10818444937467575,0
829,3314,0.013101582415401936,0
830,3318,0.03376135602593422,0
831,3322,0.10846519470214844,0
832,3326,0.028859738260507584,0
833,3330,0.11119796335697174,0
834,3334,0.08153345435857773,0
835,3338,0.2752108573913574,0
836,3342,0.5129232406616211,0
837,3346,0.1127920150756836,0
838,3350,0.47977539896965027,0
839,3354,0.017612937837839127,0
840,3358,0.04861081764101982,0
841,3362,0.24332943558692932,0
842,3366,0.06620559096336365,0
843,3370,0.4235122799873352,0
844,3374,0.00845604669302702,0
845,3378,0.010728918015956879,0
846,3382,0.10169968754053116,0
847,3386,0.1842362880706787,0
848,3390,0.21975252032279968,0
849,3394,0.18049274384975433,0
850,3398,0.006858468521386385,0
851,3402,0.04808194935321808,0
852,3406,0.6132832765579224,0
853,3410,0.24253816902637482,0
854,3414,0.010208923369646072,0
855,3418,0.0060329744592309,0
856,3422,0.22472335398197174,0
857,3426,0.13690543174743652,0
858,3430,0.1997542679309845,0
859,3434,0.0782933309674263,0
860,3438,0.05065392702817917,0
861,3442,0.011506699956953526,0
862,3446,0.6353562474250793,0
863,3450,0.17094317078590393,0
864,3454,0.1720685362815857,0
865,3458,0.027863264083862305,0
866,3462,0.2982693612575531,0
867,3466,0.00533704087138176,0
868,3470,0.006559356581419706,0
869,3474,0.0033793707843869925,0
870,3478,0.1755620241165161,0
871,3482,0.01776166632771492,0
872,3486,0.048417411744594574,0
873,3490,0.16402237117290497,0
874,3494,0.2165834903717041,0
875,3498,0.00311009562574327,0
876,3502,0.1441139280796051,0
877,3506,0.0032745557837188244,0
878,3510,0.4054630696773529,0
879,3514,0.0054291910491883755,0
880,3518,0.02350875362753868,0
881,3522,0.034197960048913956,0
882,3526,0.13994860649108887,0
883,3530,0.5335375666618347,0
884,3534,0.34370046854019165,0
885,3538,0.4627469778060913,0
886,3542,0.21265384554862976,0
887,3546,0.011563864536583424,0
888,3550,0.40682750940322876,0
