step,micro_step,loss
111,442,0.027638137340545654
112,446,0.7531715631484985
113,450,0.3757765293121338
114,454,0.0063790627755224705
115,458,0.15240053832530975
116,462,0.01918933540582657
117,466,0.03094221092760563
118,470,0.046251967549324036
119,474,0.014774248003959656
120,478,0.0030341169331222773
121,482,0.08479326218366623
122,486,0.03942754492163658
123,490,0.011578118428587914
124,494,0.020331820473074913
125,498,0.013442590832710266
126,502,0.3118577301502228
127,506,0.4256301820278168
128,510,0.08065897971391678
129,514,0.06658267974853516
130,518,0.2913617491722107
131,522,0.18033164739608765
132,526,0.5957170724868774
133,530,0.26792824268341064
134,534,0.2625443935394287
135,538,0.006102434359490871
136,542,0.0418722927570343
137,546,0.16072723269462585
138,550,0.045286327600479126
139,554,0.09033481776714325
140,558,0.036810655146837234
141,562,0.21111217141151428
142,566,0.37016141414642334
143,570,0.07155492901802063
144,574,0.2748555839061737
145,578,0.148940771818161
146,582,0.11765886098146439
147,586,0.09225082397460938
148,590,0.2655472755432129
149,594,0.0038105989806354046
150,598,0.0099738584831357
151,602,0.015840724110603333
152,606,0.31616297364234924
153,610,0.42745861411094666
154,614,0.10787250101566315
155,618,0.3849932551383972
156,622,0.16395199298858643
157,626,0.2822357416152954
158,630,0.14515236020088196
159,634,0.17017656564712524
160,638,0.0081251859664917
161,642,0.004441464319825172
162,646,0.27184271812438965
163,650,0.027146801352500916
164,654,0.0444677509367466
165,658,0.0980791300535202
166,662,0.008752942085266113
167,666,0.8386068940162659
168,670,0.27651864290237427
169,674,0.35277193784713745
170,678,0.21947479248046875
171,682,0.09657124429941177
172,686,0.7038081884384155
173,690,0.5435936450958252
174,694,0.3627449870109558
175,698,0.009463587775826454
176,702,0.10030491650104523
177,706,0.30188435316085815
178,710,0.12394526600837708
179,714,0.35617125034332275
180,718,0.03791049122810364
181,722,0.21180236339569092
182,726,0.07542344182729721
183,730,0.0504055880010128
184,734,0.10246971249580383
185,738,0.03448083996772766
186,742,0.00275588221848011
187,746,0.6246469020843506
188,750,0.03692459315061569
189,754,0.08782926201820374
190,758,0.08086468279361725
191,762,0.161016583442688
192,766,0.10064317286014557
193,770,0.49887701869010925
194,774,0.10984420776367188
195,778,0.007407912518829107
196,782,0.023241166025400162
197,786,0.009636243805289268
198,790,0.349356472492218
199,794,0.16228455305099487
200,798,0.20059433579444885
201,802,0.00872934702783823
202,806,0.4148391783237457
203,810,0.14395186305046082
204,814,0.006377291865646839
205,818,0.004769802093505859
206,822,0.12608468532562256
207,826,0.008802958764135838
208,830,0.18676121532917023
209,834,0.4604456126689911
210,838,0.2768261432647705
211,842,0.2912660241127014
212,846,0.8653584718704224
213,850,0.4517384171485901
214,854,0.00719346571713686
215,858,0.6853700876235962
216,862,0.050750717520713806
217,866,0.2340138852596283
218,870,0.3683019280433655
219,874,0.38948994874954224
220,878,0.42230281233787537
221,882,0.2611416280269623
222,886,0.19515112042427063
223,890,0.028139887377619743
224,894,0.1504693478345871
225,898,0.0383233018219471
226,902,0.008962503634393215
227,906,0.2703520953655243
228,910,0.004542059265077114
229,914,0.13860127329826355
230,918,0.1713695228099823
231,922,0.35030001401901245
232,926,0.09586811065673828
233,930,0.29650676250457764
234,934,0.06905719637870789
235,938,0.005079670809209347
236,942,0.22461161017417908
237,946,0.16774411499500275
238,950,0.00309873279184103
239,954,0.002337637124583125
240,958,0.03287343680858612
241,962,0.05263777822256088
242,966,0.10768797993659973
243,970,0.37733131647109985
244,974,0.18137143552303314
245,978,0.0034843506291508675
246,982,0.5594402551651001
247,986,0.024411123245954514
248,990,0.19119837880134583
249,994,0.13595443964004517
250,998,0.004938633181154728
251,1002,0.004775384906679392
252,1006,0.017531417310237885
253,1010,0.01804487407207489
254,1014,0.15367597341537476
255,1018,0.1428314447402954
256,1022,0.13225200772285461
257,1026,0.3892149329185486
258,1030,0.5334585309028625
259,1034,0.6721744537353516
260,1038,0.006457218900322914
261,1042,0.30468103289604187
262,1046,0.025266071781516075
263,1050,0.01423096377402544
264,1054,0.2022237777709961
265,1058,0.0038977114018052816
266,1062,0.05734018608927727
267,1066,0.18562789261341095
268,1070,0.42071548104286194
269,1074,0.10142405331134796
270,1078,0.1608515977859497
271,1082,0.22645170986652374
272,1086,0.17916974425315857
273,1090,0.03498540073633194
274,1094,0.0043817125260829926
275,1098,0.043801791965961456
276,1102,0.08962488919496536
277,1106,0.02320406772196293
278,1110,0.0036244322545826435
279,1114,0.1380099654197693
280,1118,0.03113582730293274
281,1122,0.06614737212657928
282,1126,0.22497950494289398
283,1130,0.006502731703221798
284,1134,0.0026078838855028152
285,1138,0.01725960150361061
286,1142,0.02330947108566761
287,1146,0.014766482636332512
288,1150,0.04881753772497177
289,1154,0.2713322043418884
290,1158,0.02400297485291958
291,1162,0.0059224581345915794
292,1166,0.393845796585083
293,1170,0.013690564781427383
294,1174,0.21503952145576477
295,1178,0.018269244581460953
296,1182,0.2722572088241577
297,1186,0.346843957901001
298,1190,0.026400458067655563
299,1194,0.1927051544189453
300,1198,0.31529900431632996
301,1202,0.010248865000903606
302,1206,0.07549968361854553
303,1210,0.21503478288650513
304,1214,0.15324248373508453
305,1218,0.011334951035678387
306,1222,0.06812765449285507
307,1226,0.1845693588256836
308,1230,0.21636538207530975
309,1234,0.12490645051002502
310,1238,0.02809920348227024
311,1242,0.021206889301538467
312,1246,0.137083500623703
313,1250,0.5185455679893494
314,1254,0.00371144013479352
315,1258,0.3806305527687073
316,1262,0.5454998016357422
317,1266,0.028901271522045135
318,1270,0.11078484356403351
319,1274,0.17524288594722748
320,1278,0.07218444347381592
321,1282,0.06281420588493347
322,1286,0.03005313128232956
323,1290,0.1214713305234909
324,1294,0.030989855527877808
325,1298,0.09111613780260086
326,1302,0.06275740265846252
327,1306,0.18245524168014526
328,1310,0.16169613599777222
329,1314,0.15298150479793549
330,1318,0.017012909054756165
331,1322,0.01809343323111534
332,1326,0.336417019367218
333,1330,0.11665534973144531
334,1334,0.10026755928993225
335,1338,0.007907645776867867
336,1342,0.15928363800048828
337,1346,0.15981289744377136
338,1350,0.4694019556045532
339,1354,0.030116748064756393
340,1358,0.31158706545829773
341,1362,0.2188204526901245
342,1366,0.0418357215821743
343,1370,0.015199830755591393
344,1374,0.010224703699350357
345,1378,0.0030283634550869465
346,1382,0.05837276205420494
347,1386,0.0382644459605217
348,1390,0.2746964991092682
349,1394,0.03949252516031265
350,1398,0.4210645854473114
351,1402,0.5067455768585205
352,1406,0.04244112968444824
353,1410,0.011436110362410545
354,1414,0.14729996025562286
355,1418,0.022530078887939453
356,1422,0.49450671672821045
357,1426,0.3615019917488098
358,1430,0.20761007070541382
359,1434,0.004760461859405041
360,1438,0.2841975688934326
361,1442,0.09311291575431824
362,1446,0.021491726860404015
363,1450,0.09930945932865143
364,1454,0.005434006452560425
365,1458,0.018551334738731384
366,1462,0.0916328877210617
367,1466,0.1954912692308426
368,1470,0.010890871286392212
369,1474,0.02172790840268135
370,1478,0.23330697417259216
371,1482,0.08412468433380127
372,1486,0.7837604284286499
373,1490,0.04132965952157974
374,1494,0.1400526762008667
375,1498,0.2935399115085602
376,1502,0.047465771436691284
377,1506,0.7451294660568237
378,1510,0.8875440359115601
379,1514,0.3904861807823181
380,1518,0.05044233053922653
381,1522,0.07469555735588074
382,1526,0.043068915605545044
383,1530,0.0353478379547596
384,1534,0.16464611887931824
385,1538,0.3709038197994232
386,1542,0.1963004171848297
387,1546,0.24530938267707825
388,1550,0.5599364042282104
389,1554,0.03594150021672249
390,1558,0.2822144627571106
391,1562,0.09488119184970856
392,1566,0.24040335416793823
393,1570,0.03369872272014618
394,1574,0.09175961464643478
395,1578,0.11305434256792068
396,1582,0.02807905524969101
397,1586,0.06399604678153992
398,1590,0.08428151160478592
399,1594,0.20376545190811157
400,1598,0.03161008656024933
401,1602,0.6216071248054504
402,1606,0.1791554093360901
403,1610,0.03864790499210358
404,1614,0.5100938677787781
405,1618,0.160975843667984
406,1622,0.348405122756958
407,1626,0.033519722521305084
408,1630,0.009229214861989021
409,1634,0.0727539211511612
410,1638,0.06443816423416138
411,1642,0.0038918762002140284
412,1646,0.15822505950927734
413,1650,0.45104289054870605
414,1654,0.24075204133987427
415,1658,0.011189434677362442
416,1662,0.3749653697013855
417,1666,0.35239213705062866
418,1670,0.008081842213869095
419,1674,0.045952051877975464
420,1678,0.00991247221827507
421,1682,0.23196157813072205
422,1686,0.2694496512413025
423,1690,0.22004058957099915
424,1694,0.26552218198776245
425,1698,0.3783951997756958
426,1702,0.24627789855003357
427,1706,0.018717974424362183
428,1710,0.006972860544919968
429,1714,0.0865854024887085
430,1718,0.11404182016849518
431,1722,0.24993932247161865
432,1726,0.05974946916103363
433,1730,0.10690289735794067
434,1734,0.03752439096570015
435,1738,0.04416854679584503
436,1742,0.01684817299246788
437,1746,0.1248016357421875
438,1750,0.05739910900592804
439,1754,0.09503346681594849
440,1758,0.1008206456899643
441,1762,0.04011061042547226
442,1766,0.0670408084988594
443,1770,0.00308137945830822
444,1774,0.04510752856731415
445,1778,0.006068325601518154
446,1782,0.03998427093029022
447,1786,0.07227127254009247
448,1790,0.06075035408139229
449,1794,0.13957735896110535
450,1798,0.002862319815903902
451,1802,0.0353897288441658
452,1806,0.019209524616599083
453,1810,0.00967920571565628
454,1814,0.03238726407289505
455,1818,0.033477261662483215
456,1822,0.08221393823623657
457,1826,0.029332134872674942
458,1830,0.05217556655406952
459,1834,0.4534841775894165
460,1838,0.3938519358634949
461,1842,0.003353063715621829
462,1846,0.029095876961946487
463,1850,0.06422239542007446
464,1854,0.0404202938079834
465,1858,0.015735197812318802
466,1862,0.0558585450053215
467,1866,0.21393997967243195
468,1870,0.08498553931713104
469,1874,0.020227719098329544
470,1878,0.002551137935370207
471,1882,0.1474878042936325
472,1886,0.2192579209804535
473,1890,0.16493186354637146
474,1894,0.007946452125906944
475,1898,0.24449029564857483
476,1902,0.04504165053367615
477,1906,0.3337647616863251
478,1910,0.13367123901844025
479,1914,0.07310348749160767
480,1918,0.04183272272348404
481,1922,0.0047009848058223724
482,1926,0.2904216945171356
483,1930,0.6654889583587646
484,1934,0.0325184091925621
485,1938,0.04232340678572655
486,1942,0.07278268784284592
487,1946,0.27009040117263794
488,1950,0.15826228260993958
489,1954,0.05867934972047806
490,1958,0.20155632495880127
491,1962,0.1110241711139679
492,1966,0.5192577838897705
493,1970,0.2988891005516052
494,1974,0.5817147493362427
495,1978,0.05906471237540245
496,1982,0.19541186094284058
497,1986,0.017630022019147873
498,1990,0.22706206142902374
499,1994,0.09084916859865189
500,1998,0.09954280406236649
501,2002,0.004107829183340073
502,2006,0.13287252187728882
503,2010,0.1756666898727417
504,2014,0.0045760395005345345
505,2018,0.1241028681397438
506,2022,0.26141035556793213
507,2026,0.024476684629917145
508,2030,0.013694348745048046
509,2034,0.3960300087928772
510,2038,0.09941115230321884
511,2042,0.13454946875572205
512,2046,0.6618542671203613
513,2050,0.4609321355819702
514,2054,0.15676352381706238
515,2058,0.8532525300979614
516,2062,0.04443621635437012
517,2066,0.02425384148955345
518,2070,0.12208015471696854
519,2074,0.03392454981803894
520,2078,0.18190625309944153
521,2082,0.1801312267780304
522,2086,0.17725491523742676
523,2090,0.003373520914465189
524,2094,0.24833230674266815
525,2098,0.008268382400274277
526,2102,0.16806122660636902
527,2106,0.01058235764503479
528,2110,0.012937255203723907
529,2114,0.09937870502471924
530,2118,0.021287981420755386
531,2122,0.21417434513568878
532,2126,0.010845500975847244
533,2130,0.22251416742801666
534,2134,0.0028396628331393003
535,2138,0.006917564198374748
536,2142,0.1332942396402359
537,2146,0.3570238947868347
538,2150,0.014527840539813042
539,2154,0.008991630747914314
540,2158,0.008364768698811531
541,2162,0.09759175777435303
542,2166,0.2760671377182007
543,2170,0.010690616443753242
544,2174,0.039253901690244675
545,2178,0.11643654108047485
546,2182,0.2274610698223114
547,2186,0.35645225644111633
548,2190,0.08435747027397156
549,2194,0.07413045316934586
550,2198,0.07978785037994385
551,2202,0.6262158155441284
552,2206,0.36132943630218506
553,2210,0.1736823320388794
554,2214,0.20002786815166473
555,2218,0.1398148238658905
556,2222,0.12741494178771973
557,2226,0.45616787672042847
558,2230,0.09526894241571426
559,2234,0.09876006841659546
560,2238,0.0554647259414196
561,2242,0.24586167931556702
562,2246,0.4660378098487854
563,2250,0.025483056902885437
564,2254,0.3518456816673279
565,2258,0.0854756236076355
566,2262,0.17564065754413605
567,2266,0.21484777331352234
568,2270,0.0062861014157533646
569,2274,0.09410690516233444
570,2278,0.024260234087705612
571,2282,0.008584907278418541
572,2286,0.108186274766922
573,2290,0.003934289328753948
574,2294,0.4192203879356384
575,2298,0.01714216358959675
576,2302,0.33935821056365967
577,2306,0.12085483968257904
578,2310,0.15264108777046204
579,2314,0.1464320719242096
580,2318,0.08885211497545242
581,2322,0.01208504382520914
582,2326,0.7559272646903992
583,2330,0.1702595055103302
584,2334,0.05314384400844574
585,2338,0.05893705040216446
586,2342,0.2001442164182663
587,2346,0.14096981287002563
588,2350,0.0027190600521862507
589,2354,0.4609912037849426
590,2358,0.909268856048584
591,2362,0.006178969517350197
592,2366,0.01914837770164013
593,2370,0.18848583102226257
594,2374,0.0028411950916051865
595,2378,0.2748293876647949
596,2382,0.029712995514273643
597,2386,0.5071407556533813
598,2390,0.11485716700553894
599,2394,0.15258696675300598
600,2398,0.35180121660232544
601,2402,0.06667182594537735
602,2406,0.008540194481611252
603,2410,0.016255076974630356
604,2414,0.2563212215900421
605,2418,0.049629420042037964
606,2422,0.07058404386043549
607,2426,0.05191290006041527
608,2430,0.3285304009914398
609,2434,0.008309361524879932
610,2438,0.31903907656669617
611,2442,0.37956109642982483
612,2446,0.6371564865112305
613,2450,0.49553224444389343
614,2454,0.1116311252117157
615,2458,0.031152814626693726
616,2462,0.21168586611747742
617,2466,0.0343484990298748
618,2470,0.0981505960226059
619,2474,0.19267979264259338
620,2478,0.08709640800952911
621,2482,0.05279826372861862
622,2486,0.03578632324934006
623,2490,0.014837297610938549
624,2494,0.005493495613336563
625,2498,0.0029040230438113213
626,2502,0.017625711858272552
627,2506,0.3886585831642151
628,2510,0.04654335975646973
629,2514,0.055881112813949585
630,2518,0.008850730024278164
631,2522,0.03106575459241867
632,2526,0.009982378222048283
633,2530,0.205607607960701
634,2534,0.015052899718284607
635,2538,0.00523583497852087
636,2542,0.16199249029159546
637,2546,0.22047275304794312
638,2550,0.08333426713943481
639,2554,0.2339455485343933
640,2558,0.12263672798871994
641,2562,0.170513316988945
642,2566,0.034390583634376526
643,2570,0.005883808713406324
644,2574,0.05918317288160324
645,2578,0.25810059905052185
646,2582,0.1306469738483429
647,2586,0.5135093927383423
648,2590,0.12110474705696106
649,2594,0.027074187994003296
650,2598,0.037069469690322876
651,2602,0.08800181746482849
652,2606,0.6203224062919617
653,2610,0.22757554054260254
654,2614,0.01561436802148819
655,2618,0.04440629482269287
656,2622,0.03504876047372818
657,2626,0.02243071235716343
658,2630,0.06490770727396011
659,2634,0.004778462462127209
660,2638,0.005889822728931904
661,2642,0.029611736536026
662,2646,0.020670784637331963
663,2650,0.3129642605781555
664,2654,0.3085707426071167
665,2658,0.12731915712356567
666,2662,0.0040953075513243675
667,2666,0.20330697298049927
668,2670,0.008188947103917599
669,2674,0.163092702627182
670,2678,0.03129495307803154
671,2682,0.0978623554110527
672,2686,0.5563639402389526
673,2690,0.13347764313220978
674,2694,0.009143771603703499
675,2698,0.46583497524261475
676,2702,0.038181960582733154
677,2706,0.10197491943836212
678,2710,0.1110239028930664
679,2714,0.586037278175354
680,2718,0.005227619782090187
681,2722,0.3050137162208557
682,2726,0.004161885939538479
683,2730,0.13562935590744019
684,2734,0.012513238936662674
685,2738,0.123369961977005
686,2742,0.00912432186305523
687,2746,0.4046286940574646
688,2750,0.3552812337875366
689,2754,0.024614013731479645
690,2758,0.01212188322097063
691,2762,0.07204112410545349
692,2766,0.3051227331161499
693,2770,0.2102036029100418
694,2774,0.06635500490665436
695,2778,0.6441583037376404
696,2782,0.17429465055465698
697,2786,0.3482677638530731
698,2790,0.07986542582511902
699,2794,0.01134737953543663
700,2798,0.010246124118566513
701,2802,0.1372734010219574
702,2806,0.03900706395506859
703,2810,0.07143072783946991
704,2814,0.12111669778823853
705,2818,0.18661189079284668
706,2822,0.46388715505599976
707,2826,0.008369826711714268
708,2830,0.09183621406555176
709,2834,0.05190499126911163
710,2838,0.034202590584754944
711,2842,0.003758450970053673
712,2846,0.2932092249393463
713,2850,0.21153564751148224
714,2854,0.34103748202323914
715,2858,0.015183491632342339
716,2862,0.04643574729561806
717,2866,0.35215574502944946
718,2870,0.047335706651210785
719,2874,0.4203793406486511
720,2878,0.00672792736440897
721,2882,0.12857171893119812
722,2886,0.3207743763923645
723,2890,0.28456562757492065
724,2894,0.08449797332286835
725,2898,0.11172723025083542
726,2902,0.2499428391456604
727,2906,0.02099648118019104
728,2910,0.11228124797344208
729,2914,0.2328045666217804
730,2918,0.32476043701171875
731,2922,0.008171412162482738
732,2926,0.03529314696788788
733,2930,0.6019551753997803
734,2934,0.012689473107457161
735,2938,0.21238383650779724
736,2942,0.20493927597999573
737,2946,0.09488137066364288
738,2950,0.5405497550964355
739,2954,0.1356726884841919
740,2958,0.015873881056904793
741,2962,0.6493593454360962
742,2966,0.32786715030670166
743,2970,0.0032166456803679466
744,2974,0.0367702879011631
745,2978,0.3036532998085022
746,2982,0.038519714027643204
747,2986,0.004414120689034462
748,2990,0.005074576940387487
749,2994,0.13508152961730957
750,2998,0.0172972921282053
751,3002,0.17075076699256897
752,3006,0.1322767734527588
753,3010,0.01939896121621132
754,3014,0.32394447922706604
755,3018,0.02176792174577713
756,3022,0.015928518027067184
757,3026,0.3710787892341614
758,3030,0.4514058828353882
759,3034,0.3961912989616394
760,3038,0.2891690731048584
761,3042,0.008737156167626381
762,3046,0.42440342903137207
763,3050,0.05522029846906662
764,3054,0.2994578778743744
765,3058,0.08217325806617737
766,3062,0.17627283930778503
767,3066,0.15878693759441376
768,3070,0.06504856050014496
769,3074,0.2111225128173828
770,3078,0.16033145785331726
771,3082,0.48207318782806396
772,3086,0.23972532153129578
773,3090,0.010392924770712852
774,3094,0.011793996207416058
775,3098,0.05482710152864456
776,3102,0.28841090202331543
777,3106,0.006556343287229538
778,3110,0.007084324490278959
779,3114,0.36285486817359924
780,3118,0.30406540632247925
781,3122,0.02943658083677292
782,3126,0.08927930891513824
783,3130,0.01841568760573864
784,3134,0.0046752081252634525
785,3138,0.4664216637611389
786,3142,0.21841925382614136
787,3146,0.009323724545538425
788,3150,0.10666488856077194
789,3154,0.06390180438756943
790,3158,0.1175457239151001
791,3162,0.012116939760744572
792,3166,0.030675778165459633
793,3170,0.053940095007419586
794,3174,0.030176470056176186
795,3178,0.32716691493988037
796,3182,0.3911265730857849
797,3186,0.5871466398239136
798,3190,0.6994966268539429
799,3194,0.07187267392873764
800,3198,0.0877809226512909
801,3202,0.18730825185775757
802,3206,0.6154229640960693
803,3210,0.3252958655357361
804,3214,0.04665469005703926
805,3218,0.16860619187355042
806,3222,0.012261415831744671
807,3226,0.15316472947597504
808,3230,0.24312864243984222
809,3234,0.087038055062294
810,3238,0.14123043417930603
811,3242,0.019254591315984726
812,3246,0.39059239625930786
813,3250,0.06671372056007385
814,3254,0.2003813087940216
815,3258,0.10256960988044739
816,3262,0.15797452628612518
817,3266,0.1514909565448761
818,3270,0.40756115317344666
819,3274,0.4175921678543091
820,3278,0.04233711212873459
821,3282,0.004135516472160816
822,3286,0.009412199258804321
823,3290,0.007766969967633486
824,3294,0.005740378983318806
825,3298,0.05777376890182495
826,3302,0.5259544849395752
827,3306,0.7954943776130676
828,3310,0.00508506502956152
829,3314,0.16561701893806458
830,3318,0.11365900933742523
831,3322,0.033358439803123474
832,3326,0.0386221706867218
833,3330,0.1411369889974594
834,3334,0.013559105806052685
835,3338,0.10104454308748245
836,3342,0.007360754068940878
837,3346,0.021640248596668243
838,3350,0.28948283195495605
839,3354,0.03859024494886398
840,3358,0.03291650488972664
841,3362,0.0360855832695961
842,3366,0.0603938102722168
843,3370,0.14162418246269226
844,3374,0.1635834276676178
845,3378,0.2570660710334778
846,3382,0.03372901305556297
847,3386,0.5953124761581421
848,3390,0.5076946020126343
849,3394,0.017787281423807144
850,3398,0.764467716217041
851,3402,0.011842655017971992
852,3406,0.0442068837583065
853,3410,0.003575515002012253
854,3414,0.40536099672317505
855,3418,0.10716825723648071
856,3422,0.0662345439195633
857,3426,0.057428840547800064
858,3430,0.14036351442337036
859,3434,0.021808583289384842
860,3438,0.0063351355493068695
861,3442,0.25167086720466614
862,3446,0.2588673233985901
863,3450,0.1495806872844696
864,3454,0.14106783270835876
865,3458,0.25385597348213196
866,3462,0.0030964603647589684
867,3466,0.023897603154182434
868,3470,0.028118815273046494
869,3474,0.007211486343294382
870,3478,0.041471581906080246
871,3482,0.015481747686862946
872,3486,0.008256815373897552
873,3490,0.04991238936781883
874,3494,0.08210331201553345
875,3498,0.5094795227050781
876,3502,0.36765751242637634
877,3506,0.21582505106925964
878,3510,0.0044493102468550205
879,3514,0.18637019395828247
880,3518,0.4734656512737274
881,3522,0.07620251923799515
882,3526,0.0330311544239521
883,3530,0.2440040558576584
884,3534,0.32219576835632324
885,3538,0.07565462589263916
886,3542,0.0033091825898736715
887,3546,0.049680352210998535
888,3550,0.12170282006263733
889,3554,0.003682677401229739
890,3558,0.006537370849400759
891,3562,0.17009499669075012
892,3566,0.6549232602119446
893,3570,0.7846267223358154
894,3574,0.005175658967345953
895,3578,0.01234329305589199
896,3582,0.03703942894935608
897,3586,0.3332662582397461
898,3590,0.2907066345214844
899,3594,0.026517115533351898
900,3598,0.12941929697990417
901,3602,0.08170992881059647
902,3606,0.7048614621162415
903,3610,0.02245441824197769
904,3614,0.02405584044754505
905,3618,0.008876752108335495
906,3622,0.05500894412398338
907,3626,0.010607601143419743
908,3630,0.1293613463640213
909,3634,0.019441643729805946
910,3638,0.8007354736328125
911,3642,0.07878945767879486
912,3646,0.4176431894302368
913,3650,0.046441465616226196
914,3654,0.004899043124169111
915,3658,0.19717463850975037
916,3662,0.8424142599105835
917,3666,0.2531117796897888
918,3670,0.11543115973472595
919,3674,0.27683407068252563
920,3678,0.13350412249565125
921,3682,0.007066203281283379
922,3686,0.8372601866722107
923,3690,0.3111419081687927
924,3694,0.028449606150388718
925,3698,0.05114173889160156
926,3702,0.013967419974505901
927,3706,0.028052516281604767
928,3710,0.005223808344453573
929,3714,0.23965319991111755
930,3718,0.026943184435367584
931,3722,0.12049664556980133
932,3726,0.1598513126373291
933,3730,0.003250430105254054
934,3734,0.17643234133720398
935,3738,0.01146124117076397
936,3742,0.26072561740875244
937,3746,0.1851740926504135
938,3750,0.321908175945282
939,3754,0.004101911559700966
940,3758,0.004801304545253515
941,3762,0.020108554512262344
942,3766,0.3559345602989197
943,3770,0.10895036160945892
944,3774,0.23343396186828613
945,3778,0.06995175033807755
946,3782,0.544764518737793
947,3786,0.14429688453674316
948,3790,0.09652704745531082
949,3794,0.5405375361442566
950,3798,0.14508232474327087
951,3802,0.47940486669540405
952,3806,0.1352238953113556
953,3810,0.052960533648729324
954,3814,0.061138056218624115
955,3818,0.04791335016489029
956,3822,0.03823346644639969
957,3826,0.07190774381160736
958,3830,0.1682562232017517
959,3834,0.2499842643737793
960,3838,0.13792887330055237
961,3842,0.27835047245025635
962,3846,0.05546492338180542
963,3850,0.006399992387741804
964,3854,0.34390729665756226
965,3858,0.278126060962677
966,3862,0.0033065243624150753
967,3866,0.18631085753440857
968,3870,0.15883716940879822
969,3874,0.010256142355501652
970,3878,0.39539626240730286
971,3882,0.008047372102737427
972,3886,0.0211216751486063
973,3890,0.03716200217604637
974,3894,0.33609938621520996
975,3898,0.10209587216377258
976,3902,0.027002491056919098
977,3906,0.0039960164576768875
978,3910,0.2602393627166748
979,3914,0.5234031081199646
980,3918,0.8486635684967041
981,3922,0.04543067514896393
982,3926,0.0670752078294754
983,3930,0.3081398606300354
984,3934,0.031091077253222466
985,3938,0.721035361289978
986,3942,0.040110327303409576
987,3946,0.09801771491765976
988,3950,0.004152419976890087
989,3954,0.0411762110888958
990,3958,0.04282678663730621
991,3962,0.326499342918396
992,3966,0.42365431785583496
993,3970,0.02284962683916092
994,3974,0.07186584174633026
995,3978,0.058223068714141846
996,3982,0.12096623331308365
997,3986,0.2593468725681305
998,3990,0.009804882109165192
999,3994,0.12723155319690704
1000,3998,0.1847703903913498
1001,4002,0.3352871537208557
1002,4006,0.003488862421363592
1003,4010,0.609948992729187
1004,4014,0.05232319235801697
1005,4018,0.10290275514125824
1006,4022,0.47946882247924805
1007,4026,0.44078224897384644
1008,4030,0.021687503904104233
1009,4034,0.002655328717082739
1010,4038,0.2084682583808899
1011,4042,0.27573615312576294
1012,4046,0.07116305828094482
1013,4050,0.01567324437201023
1014,4054,0.0061165033839643
1015,4058,0.09238660335540771
